"id_local";"id_distrito_local";"desc_distrito_local";"id_barrio_local";"desc_barrio_local";"id_ndp_edificio";"id_clase_ndp_edificio";"desc_ndp_edificio";"Cod_Postal";"coordenada_x_local";"coordenada_y_local";"id_tipo_acceso_local";"desc_tipo_acceso_local";"id_situacion_local";"desc_situacion_local";"secuencial_local_PC";"Escalera";"id_planta_agrupado";"id_local_agrupado";"coordenada_x_agrupacion";"coordenada_y_agrupacion";"id_periodo_terraza";"desc_periodo_terraza";"id_situacion_terraza";"desc_situacion_terraza";"Superficie_ES";"Superficie_RA";"Fecha_confir_ult_decreto_resol";"id_ndp_terraza";"id_clase_ndp_terraza";"desc_ndp_terraza";"rotulo"
"280037753";"7";"CHAMBERI            ";"704";"ALMAGRO             ";"11041320";"1";"PLAZA  CHAMBERI NUM 3   ";"28010";"440968,32";"4476257,73";"1";"Puerta Calle";"1";"Abierto";"30";"";"";"";"";"";"1";"Anual";"1";"Abierta";"17,64";"17,64";"05/12/2016";"11041320";"1";"PLAZA  CHAMBERI NUM 3   ";"LA CONTENTA"
"280037914";"7";"CHAMBERI            ";"705";"RIOS ROSAS          ";"11041666";"1";"PLAZA  SAN JUAN DE LA CRUZ NUM 3   ";"28003";"441254,69";"4477143,68";"1";"Puerta Calle";"1";"Abierto";"30";"";"";"";"";"";"1";"Anual";"1";"Abierta";"31,68";"31,68";"05/12/2016";"11041666";"1";"PLAZA  SAN JUAN DE LA CRUZ NUM 3   ";"GUESS HELADERIA"
"280038002";"7";"CHAMBERI            ";"705";"RIOS ROSAS          ";"11041855";"1";"CALLE  JOSE ABASCAL NUM 31   ";"28003";"440866,84";"4476874,59";"1";"Puerta Calle";"1";"Abierto";"10";"";"";"";"";"";"1";"Anual";"1";"Abierta";"58,8";"58,8";"05/12/2016";"11041855";"1";"CALLE  JOSE ABASCAL NUM 31   ";"LA ESQUINA DE ABASCAL"
"280038075";"7";"CHAMBERI            ";"705";"RIOS ROSAS          ";"11041930";"1";"PLAZA  DESCUBRIDOR DIEGO DE ORDAS NUM 1   ";"28003";"440674,97";"4477136,86";"1";"Puerta Calle";"1";"Abierto";"10";"";"";"";"";"";"2";"Estacional";"1";"Abierta";"10,2";"";"30/09/2016";"11041930";"1";"PLAZA  DESCUBRIDOR DIEGO DE ORDAS NUM 1   ";"LAKASA"
"280038192";"7";"CHAMBERI            ";"705";"RIOS ROSAS          ";"11042062";"1";"CALLE  SANTA ENGRACIA NUM 134   ";"28003";"440585,15";"4477337,79";"1";"Puerta Calle";"1";"Abierto";"10";"";"";"";"";"";"1";"Anual";"1";"Abierta";"48,15";"24,8";"27/06/2016";"11042062";"1";"CALLE  SANTA ENGRACIA NUM 134   ";"HUETE"
"280038225";"7";"CHAMBERI            ";"705";"RIOS ROSAS          ";"11041712";"1";"CALLE  ALONSO CANO NUM 22   ";"28003";"440946,5";"4476973,63";"1";"Puerta Calle";"1";"Abierto";"10";"";"";"";"";"";"1";"Anual";"1";"Abierta";"2,34";"2,34";"05/12/2016";"11041712";"1";"CALLE  ALONSO CANO NUM 22   ";"ANNE SHERIDAN S"
"280038232";"7";"CHAMBERI            ";"705";"RIOS ROSAS          ";"11041720";"1";"CALLE  ALONSO CANO NUM 38   ";"28003";"440956,03";"4477095,52";"1";"Puerta Calle";"1";"Abierto";"10";"";"";"";"";"";"1";"Anual";"1";"Abierta";"3,75";"3,75";"05/12/2016";"11041720";"1";"CALLE  ALONSO CANO NUM 38   ";"RETINTO"
"280038256";"7";"CHAMBERI            ";"705";"RIOS ROSAS          ";"11041954";"1";"CALLE  RIOS ROSAS NUM 10   ";"28003";"440500,31";"4477251,79";"1";"Puerta Calle";"1";"Abierto";"10";"";"";"";"";"";"1";"Anual";"1";"Abierta";"25,53";"25,53";"05/12/2016";"11041954";"1";"CALLE  RIOS ROSAS NUM 10   ";"SOTTGOD"
"280038293";"7";"CHAMBERI            ";"705";"RIOS ROSAS          ";"11042158";"1";"CALLE  RIOS ROSAS NUM 53   ";"28003";"441048,35";"4477245,54";"1";"Puerta Calle";"1";"Abierto";"10";"";"";"";"";"";"1";"Anual";"1";"Abierta";"14,04";"14,04";"05/12/2016";"11042158";"1";"CALLE  RIOS ROSAS NUM 53   ";"BAR 53"
"280038429";"7";"CHAMBERI            ";"706";"VALLEHERMOSO        ";"11042522";"1";"CALLE  CEA BERMUDEZ NUM 10   ";"28003";"440145,98";"4476935,71";"1";"Puerta Calle";"1";"Abierto";"30";"";"";"";"";"";"2";"Estacional";"1";"Abierta";"10,35";"";"05/12/2016";"20014728";"1";"PASAJE  JOSE PEREZ PLA NUM 3   ";"PINTXOS"
"280038448";"7";"CHAMBERI            ";"706";"VALLEHERMOSO        ";"11042544";"1";"CALLE  CEA BERMUDEZ NUM 24   ";"28003";"440017,09";"4476927,92";"1";"Puerta Calle";"1";"Abierto";"10";"";"";"";"";"";"2";"Estacional";"1";"Abierta";"16,2";"";"05/12/2016";"11042544";"1";"CALLE  CEA BERMUDEZ NUM 24   ";"BAR FRAN"
"280038472";"7";"CHAMBERI            ";"706";"VALLEHERMOSO        ";"11042573";"1";"CALLE  BLASCO DE GARAY NUM 94   ";"28003";"439823,99";"4476939,86";"1";"Puerta Calle";"1";"Abierto";"50";"";"";"";"";"";"1";"Anual";"1";"Abierta";"16,2";"16,2";"05/12/2016";"11042582";"1";"CALLE  CEA BERMUDEZ NUM 40   ";"LA RASILLA CERVECERIA"
"280038556";"7";"CHAMBERI            ";"705";"RIOS ROSAS          ";"11042347";"1";"CALLE  SANTA ENGRACIA NUM 154   ";"28003";"440483,54";"4477656,16";"1";"Puerta Calle";"1";"Abierto";"10";"";"";"";"";"";"1";"Anual";"1";"Abierta";"19,46";"19,46";"05/12/2016";"11042347";"1";"CALLE  SANTA ENGRACIA NUM 154   ";"PASTELERIA PANADERIA GOURMET"
"280038586";"7";"CHAMBERI            ";"706";"VALLEHERMOSO        ";"11042446";"1";"AVENIDA  REINA VICTORIA NUM 15   ";"28003";"440172,42";"4477799,16";"1";"Puerta Calle";"1";"Abierto";"40";"";"";"";"";"";"1";"Anual";"1";"Abierta";"17,13";"17,13";"03/06/2016";"11042446";"1";"AVENIDA  REINA VICTORIA NUM 15   ";"PENALTI"
"280038749";"7";"CHAMBERI            ";"706";"VALLEHERMOSO        ";"11042366";"1";"CALLE  BRAVO MURILLO NUM 67   ";"28003";"440382,7";"4477339,53";"1";"Puerta Calle";"1";"Abierto";"10";"";"";"";"";"";"1";"Anual";"1";"Abierta";"54,17";"24,44";"17/08/2016";"11042366";"1";"CALLE  BRAVO MURILLO NUM 67   ";"TAKO AWAY"
"280038832";"7";"CHAMBERI            ";"706";"VALLEHERMOSO        ";"11042922";"1";"CALLE  GENERAL RODRIGO NUM 2   ";"28003";"439561,05";"4477355,25";"1";"Puerta Calle";"1";"Abierto";"30";"";"";"";"";"";"1";"Anual";"1";"Abierta";"9,9";"9,9";"05/12/2016";"11042933";"1";"CALLE  JULIAN ROMEA NUM 8   ";"MIGA BAKERY"
"280038854";"7";"CHAMBERI            ";"703";"TRAFALGAR           ";"31006722";"1";"CALLE  GENERAL ALVAREZ DE CASTRO NUM 28  B";"28010";"440532,1";"4476643,47";"1";"Puerta Calle";"1";"Abierto";"10";"";"";"";"";"";"2";"Estacional";"1";"Abierta";"37,46";"";"05/12/2016";"31006722";"1";"CALLE  GENERAL ALVAREZ DE CASTRO NUM 28  B";"BAR RIO DEL NARCEA"
"280038860";"7";"CHAMBERI            ";"706";"VALLEHERMOSO        ";"31006826";"1";"AVENIDA  FILIPINAS NUM 1  B";"28003";"439701,4";"4476982,87";"1";"Puerta Calle";"1";"Abierto";"10";"";"";"";"";"";"1";"Anual";"1";"Abierta";"44,16";"44,16";"05/12/2016";"31006826";"1";"AVENIDA  FILIPINAS NUM 1  B";"TABERNA DEL VOLAPIE JEREZ 1872"
"280038874";"7";"CHAMBERI            ";"706";"VALLEHERMOSO        ";"11042465";"1";"CALLE  GENERAL IBAÑEZ DE IBERO NUM 5  B";"28003";"439869,11";"4477575,24";"1";"Puerta Calle";"1";"Abierto";"40";"";"";"";"";"";"1";"Anual";"1";"Abierta";"29,92";"29,92";"24/06/2016";"11042465";"1";"CALLE  GENERAL IBA�EZ DE IBERO NUM 5  B";"NEW KNAVE"
"280038895";"7";"CHAMBERI            ";"706";"VALLEHERMOSO        ";"11042768";"1";"PASEO  SAN FRANCISCO DE SALES NUM 17   ";"28003";"439445,79";"4477164,46";"1";"Puerta Calle";"1";"Abierto";"20";"";"";"";"";"";"1";"Anual";"1";"Abierta";"69,48";"69,48";"05/12/2016";"31038555";"1";"PASEO  SAN FRANCISCO DE SALES NUM 17  B";"BANCO PASTOR"
"280038901";"7";"CHAMBERI            ";"706";"VALLEHERMOSO        ";"11042772";"1";"PASEO  SAN FRANCISCO DE SALES NUM 23  A";"28003";"439489,94";"4477203,91";"1";"Puerta Calle";"1";"Abierto";"30";"";"";"";"";"";"1";"Anual";"1";"Abierta";"42,23";"22,55";"05/12/2016";"11042772";"1";"PASEO  SAN FRANCISCO DE SALES NUM 23  A";"PIS PAS"
"280041320";"10";"LATINA              ";"1002";"PUERTA DEL ANGEL    ";"11060578";"1";"PASEO  EXTREMADURA NUM 33   ";"28011";"438279,23";"4474101,53";"1";"Puerta Calle";"1";"Abierto";"10";"";"";"";"";"";"1";"Anual";"1";"Abierta";"12,75";"12,75";"01/07/2014";"11060578";"1";"PASEO  EXTREMADURA NUM 33   ";"R0TULO NO INFORMADO"
"280041706";"10";"LATINA              ";"1002";"PUERTA DEL ANGEL    ";"11061668";"1";"PASEO  JESUITAS NUM 75   ";"28011";"437739,02";"4473475,87";"1";"Puerta Calle";"1";"Abierto";"10";"";"";"";"";"";"2";"Estacional";"1";"Abierta";"19,44";"";"27/04/2016";"11061668";"1";"PASEO  JESUITAS NUM 75   ";"CAFETERIA GRAN VIA"
"280041866";"10";"LATINA              ";"1002";"PUERTA DEL ANGEL    ";"11062575";"1";"CALLE  JUAN PASCUAL DE MENA NUM 15   ";"28011";"437295,17";"4473477,62";"1";"Puerta Calle";"1";"Abierto";"20";"";"";"";"";"";"2";"Estacional";"1";"Abierta";"8,1";"";"07/07/2016";"11062575";"1";"CALLE  JUAN PASCUAL DE MENA NUM 15   ";"HNOS. GUTIERREZ"
"280042131";"10";"LATINA              ";"1003";"LUCERO              ";"11063571";"1";"CALLE  ALVERJA NUM 12   ";"28011";"436151,21";"4473029,17";"1";"Puerta Calle";"1";"Abierto";"20";"";"";"";"";"";"1";"Anual";"1";"Abierta";"8,16";"8,16";"24/10/2014";"11063571";"1";"CALLE  ALVERJA NUM 12   ";"EL RINC0N DE TONI"
"280042371";"10";"LATINA              ";"1004";"ALUCHE              ";"31054797";"1";"CALLE  ILLESCAS NUM 100  F";"28047";"436244,95";"4471489,62";"1";"Puerta Calle";"1";"Abierto";"10";"";"";"";"";"";"2";"Estacional";"1";"Abierta";"8,05";"";"15/12/2014";"11064913";"1";"CALLE  ILLESCAS NUM 100  C";"CASTILLO 100"
"280042401";"10";"LATINA              ";"1004";"ALUCHE              ";"11065008";"1";"CALLE  LOS YEBENES NUM 123   ";"28047";"436307,22";"4471866,14";"1";"Puerta Calle";"1";"Abierto";"40";"";"";"";"";"";"1";"Anual";"1";"Abierta";"4,32";"4,32";"28/04/2015";"11065008";"1";"CALLE  LOS YEBENES NUM 123   ";"AINERA"
"280042423";"10";"LATINA              ";"1004";"ALUCHE              ";"31054792";"1";"CALLE  ILLESCAS NUM 98  F";"28047";"436193,86";"4471539,27";"1";"Puerta Calle";"1";"Abierto";"10";"";"";"";"";"";"2";"Estacional";"1";"Abierta";"16,2";"";"26/05/2016";"11064912";"1";"CALLE  ILLESCAS NUM 98  B";"PASAPAROLA"
"280042470";"10";"LATINA              ";"1004";"ALUCHE              ";"11065375";"1";"CALLE  QUERO NUM 87   ";"28024";"435566,99";"4471423,64";"1";"Puerta Calle";"1";"Abierto";"10";"";"";"";"";"";"1";"Anual";"1";"Abierta";"80,64";"46,08";"05/08/2015";"11065375";"1";"CALLE  QUERO NUM 87   ";"BAR DE TAPAS"
"280042476";"10";"LATINA              ";"1004";"ALUCHE              ";"11065382";"1";"CALLE  QUERO NUM 101   ";"28024";"435558,34";"4471395,83";"1";"Puerta Calle";"1";"Abierto";"10";"";"";"";"";"";"1";"Anual";"1";"Abierta";"99,97";"44,5";"13/12/2016";"11065382";"1";"CALLE  QUERO NUM 101   ";"BAR EL PARQUE"
"280042483";"10";"LATINA              ";"1004";"ALUCHE              ";"11065386";"1";"CALLE  MAQUEDA NUM 138   ";"28024";"435437,29";"4471258,76";"1";"Puerta Calle";"1";"Abierto";"80";"";"";"";"";"";"1";"Anual";"1";"Abierta";"13,52";"13,52";"02/10/2015";"11065386";"1";"CALLE  MAQUEDA NUM 138   ";"LA MANO DE PABLO"
"280042700";"10";"LATINA              ";"1004";"ALUCHE              ";"11065739";"1";"CALLE  ESCALONA NUM 111   ";"28024";"435049,67";"4472001,44";"1";"Puerta Calle";"1";"Abierto";"310";"";"";"";"";"";"1";"Anual";"1";"Abierta";"32,76";"32,76";"22/06/2016";"20020338";"1";"AVENIDA  PADRE PIQUER NUM 32   ";"CAFETERIA ALTO PARANA"
"280042884";"10";"LATINA              ";"1007";"LAS AGUILAS         ";"11068599";"1";"CALLE  GENERAL MILLAN ASTRAY NUM 38   ";"28044";"435063,24";"4470041,78";"1";"Puerta Calle";"1";"Abierto";"10";"";"";"";"";"";"2";"Estacional";"1";"Abierta";"23,2";"";"13/10/2016";"11068599";"1";"CALLE  GENERAL MILLAN ASTRAY NUM 38   ";"BAR SANTI"
"280042920";"10";"LATINA              ";"1004";"ALUCHE              ";"11065879";"1";"CALLE  ESCALONA NUM 12   ";"28024";"435475,93";"4472369,41";"1";"Puerta Calle";"1";"Abierto";"20";"";"";"";"";"";"1";"Anual";"1";"Abierta";"12,98";"12,98";"10/09/2015";"11065879";"1";"CALLE  ESCALONA NUM 12   ";"BAR ECLIPSE"
"280043044";"10";"LATINA              ";"1005";"CAMPAMENTO          ";"11066180";"1";"PASEO  EXTREMADURA NUM 324  A";"28024";"434845,44";"4472227,01";"1";"Puerta Calle";"1";"Abierto";"20";"";"";"";"";"";"1";"Anual";"1";"Abierta";"15,48";"15,48";"29/08/2014";"11066180";"1";"PASEO  EXTREMADURA NUM 324  A";"R0TULO NO INFORMADO"
"280043271";"10";"LATINA              ";"1007";"LAS AGUILAS         ";"11068030";"1";"CALLE  VALLE INCLAN NUM 64   ";"28044";"434287,12";"4469987,19";"1";"Puerta Calle";"1";"Abierto";"20";"";"";"";"";"";"2";"Estacional";"1";"Abierta";"453,6";"";"16/11/2016";"11068030";"1";"CALLE  VALLE INCLAN NUM 64   ";"MESON LA DEHESA"
"280043334";"10";"LATINA              ";"1007";"LAS AGUILAS         ";"11068200";"1";"CALLE  VALLE INCLAN NUM 65   ";"28044";"434487,22";"4470247,17";"1";"Puerta Calle";"1";"Abierto";"60";"";"";"";"";"";"2";"Estacional";"1";"Abierta";"17,34";"";"11/12/2015";"31045400";"1";"CALLE  GENERAL ROMERO BASART NUM 77   ";"R0TULO NO INFORMADO"
"280043436";"10";"LATINA              ";"1007";"LAS AGUILAS         ";"11068648";"1";"CALLE  VALLE INCLAN NUM 14   ";"28044";"434710,56";"4470512,15";"1";"Puerta Calle";"1";"Abierto";"20";"";"";"";"";"";"1";"Anual";"1";"Abierta";"16,77";"16,77";"05/05/2015";"31044589";"1";"CALLE  GENERAL GARCIA ESCAMEZ NUM 48   ";"CERVECERIA REAL"
"280043445";"10";"LATINA              ";"1007";"LAS AGUILAS         ";"11068694";"1";"CALLE  DOCTOR BLANCO SOLER NUM 2   ";"28044";"434931,52";"4470804,27";"1";"Puerta Calle";"1";"Abierto";"30";"";"";"";"";"";"1";"Anual";"1";"Abierta";"28,15";"28,15";"21/04/2015";"11068694";"1";"CALLE  DOCTOR BLANCO SOLER NUM 2   ";"BAR PARIS"
"280043476";"10";"LATINA              ";"1007";"LAS AGUILAS         ";"11068757";"1";"CALLE  DOCTOR BLANCO SOLER NUM 1   ";"28044";"434951,21";"4470816,42";"1";"Puerta Calle";"1";"Abierto";"10";"";"";"";"";"";"1";"Anual";"1";"Abierta";"23,76";"23,76";"26/10/2016";"20020680";"1";"AVENIDA  GENERAL FANJUL NUM 23   ";"CERVECERIA  WOLF"
"280043751";"10";"LATINA              ";"1007";"LAS AGUILAS         ";"20165506";"1";"CALLE  JOSE DE CADALSO NUM 90   ";"28044";"434890,05";"4469970,8";"1";"Puerta Calle";"1";"Abierto";"20";"";"";"";"";"";"2";"Estacional";"1";"Abierta";"24";"";"25/04/2014";"20165506";"1";"CALLE  JOSE DE CADALSO NUM 90   ";"CAFE BAR EL RINCON DE WBASS"
"280043793";"10";"LATINA              ";"1007";"LAS AGUILAS         ";"20098371";"1";"CALLE  GUAREÑA NUM 12   ";"28044";"435098,34";"4471280,65";"1";"Puerta Calle";"1";"Abierto";"20";"";"";"";"";"";"2";"Estacional";"1";"Abierta";"33,3";"";"01/07/2014";"20098371";"1";"CALLE  GUARE�A NUM 12   ";"CASA CORONEL"
"280044049";"9";"MONCLOA-ARAVACA     ";"901";"CASA DE CAMPO       ";"11052049";"1";"AVENIDA  VALLADOLID NUM 81   ";"28008";"437894,36";"4476260,26";"1";"Puerta Calle";"1";"Abierto";"30";"";"";"";"";"";"1";"Anual";"1";"Abierta";"68,22";"68,22";"11/03/2015";"11052049";"1";"AVENIDA  VALLADOLID NUM 81   ";"LA CITE"
"280044126";"9";"MONCLOA-ARAVACA     ";"902";"ARGUELLES           ";"11052180";"1";"PASEO  REY NUM 22   ";"28008";"439122,95";"4475080,03";"1";"Puerta Calle";"1";"Abierto";"10";"";"";"";"";"";"1";"Anual";"1";"Abierta";"3,95";"3,95";"03/03/2015";"11052180";"1";"PASEO  REY NUM 22   ";"CAFE DEL REY"
"280044139";"9";"MONCLOA-ARAVACA     ";"902";"ARGUELLES           ";"11052204";"1";"CUESTA  SAN VICENTE NUM 30   ";"28008";"439309,59";"4474883,35";"1";"Puerta Calle";"1";"Abierto";"30";"";"";"";"";"";"1";"Anual";"1";"Abierta";"20,88";"20,88";"02/07/2014";"11052204";"1";"CUESTA  SAN VICENTE NUM 30   ";"BULEVART"
"280044173";"9";"MONCLOA-ARAVACA     ";"902";"ARGUELLES           ";"11052276";"1";"CALLE  MARTIN DE LOS HEROS NUM 10   ";"28008";"439597,79";"4475303,34";"1";"Puerta Calle";"1";"Abierto";"20";"";"";"";"";"";"1";"Anual";"1";"Abierta";"3,3";"3,3";"18/06/2015";"11052276";"1";"CALLE  MARTIN DE LOS HEROS NUM 10   ";"R0TULO NO INFORMADO"
"280044176";"9";"MONCLOA-ARAVACA     ";"902";"ARGUELLES           ";"11052286";"1";"CALLE  PRINCESA NUM 3   ";"28008";"439676,94";"4475373,78";"1";"Puerta Calle";"1";"Abierto";"20";"";"";"";"";"";"1";"Anual";"1";"Abierta";"13,9";"13,9";"09/07/2015";"11052286";"1";"CALLE  PRINCESA NUM 3   ";"TAKO-AWAY"
"280044177";"9";"MONCLOA-ARAVACA     ";"902";"ARGUELLES           ";"11052286";"1";"CALLE  PRINCESA NUM 3   ";"28008";"439672,47";"4475383,18";"1";"Puerta Calle";"1";"Abierto";"30";"";"";"";"";"";"1";"Anual";"1";"Abierta";"27";"27";"06/05/2015";"11052286";"1";"CALLE  PRINCESA NUM 3   ";"TACO BELL"
"280044249";"9";"MONCLOA-ARAVACA     ";"902";"ARGUELLES           ";"11052240";"1";"CUESTA  SAN VICENTE NUM 8   ";"28008";"439524,17";"4474992,94";"1";"Puerta Calle";"1";"Abierto";"30";"";"";"";"";"";"1";"Anual";"1";"Abierta";"30,42";"30,42";"13/10/2014";"11052240";"1";"CUESTA  SAN VICENTE NUM 8   ";"RESTAURANTE LOREDO"
"280044358";"9";"MONCLOA-ARAVACA     ";"902";"ARGUELLES           ";"11052511";"1";"PASEO  PINTOR ROSALES NUM 24   ";"28008";"439113,04";"4475552,94";"1";"Puerta Calle";"1";"Abierto";"10";"";"";"";"";"";"1";"Anual";"1";"Abierta";"49,82";"49,82";"12/03/2015";"11052511";"1";"PASEO  PINTOR ROSALES NUM 24   ";"CHEEK"
"280044390";"9";"MONCLOA-ARAVACA     ";"902";"ARGUELLES           ";"11052652";"1";"CALLE  MARQUES DE URQUIJO NUM 37   ";"28008";"439043,01";"4475863,61";"1";"Puerta Calle";"1";"Abierto";"20";"";"";"";"";"";"2";"Estacional";"1";"Abierta";"2,43";"";"18/09/2015";"11052652";"1";"CALLE  MARQUES DE URQUIJO NUM 37   ";"ADEREZO 37"
"280044413";"9";"MONCLOA-ARAVACA     ";"902";"ARGUELLES           ";"11052695";"1";"CALLE  MARQUES DE URQUIJO NUM 23   ";"28008";"439140,28";"4475902,71";"1";"Puerta Calle";"1";"Abierto";"10";"";"";"";"";"";"1";"Anual";"1";"Abierta";"5,83";"5,83";"12/04/2016";"11052695";"1";"CALLE  MARQUES DE URQUIJO NUM 23   ";"RESTAURANTE PUNTO BASICO"
"280044419";"9";"MONCLOA-ARAVACA     ";"902";"ARGUELLES           ";"11052602";"1";"CALLE  FERRAZ NUM 31   ";"28008";"439095,16";"4475723,31";"1";"Puerta Calle";"1";"Abierto";"30";"";"";"";"";"";"2";"Estacional";"1";"Abierta";"9,94";"";"17/06/2015";"11052602";"1";"CALLE  FERRAZ NUM 31   ";"A DETERMINAR"
"280044470";"9";"MONCLOA-ARAVACA     ";"902";"ARGUELLES           ";"11052801";"1";"CALLE  BENITO GUTIERREZ NUM 37   ";"28008";"438968,56";"4476035,89";"1";"Puerta Calle";"1";"Abierto";"10";"";"";"";"";"";"1";"Anual";"1";"Abierta";"9,37";"9,37";"17/11/2016";"11052801";"1";"CALLE  BENITO GUTIERREZ NUM 37   ";"BACIAMO LE MANI"
"280044548";"9";"MONCLOA-ARAVACA     ";"902";"ARGUELLES           ";"11052922";"1";"CALLE  FERRAZ NUM 100   ";"28008";"438865,84";"4476075,43";"1";"Puerta Calle";"1";"Abierto";"10";"";"";"";"";"";"2";"Estacional";"1";"Abierta";"17,82";"";"28/12/2016";"11052922";"1";"CALLE  FERRAZ NUM 100   ";"SIN TEXTO"
"280045244";"9";"MONCLOA-ARAVACA     ";"907";"ARAVACA             ";"20059103";"1";"AVENIDA  EUROPA NUM 25  F";"28023";"433484,93";"4477663,26";"1";"Puerta Calle";"1";"Abierto";"30";"";"";"";"";"";"1";"Anual";"1";"Abierta";"49,6";"49,6";"23/10/2015";"20059103";"1";"AVENIDA  EUROPA NUM 25  F";"CAFE BAR"
"280045270";"9";"MONCLOA-ARAVACA     ";"907";"ARAVACA             ";"20059151";"1";"AVENIDA  EUROPA NUM 25  A";"28023";"433531,99";"4477571,21";"1";"Puerta Calle";"1";"Abierto";"10";"";"";"";"";"";"2";"Estacional";"1";"Abierta";"30,6";"";"15/07/2014";"20059151";"1";"AVENIDA  EUROPA NUM 25  A";"HENRYS TAVERN"
"280045385";"9";"MONCLOA-ARAVACA     ";"901";"CASA DE CAMPO       ";"20106575";"1";"PASEO  FLORIDA NUM 18   ";"28008";"438727,69";"4475224,11";"1";"Puerta Calle";"1";"Abierto";"20";"";"";"";"";"";"1";"Anual";"1";"Abierta";"20,32";"20,32";"29/05/2014";"20106575";"1";"PASEO  FLORIDA NUM 18   ";"VINUBAR"
"280045768";"9";"MONCLOA-ARAVACA     ";"905";"VALDEMARIN          ";"31019728";"1";"AVENIDA  VALDEMARIN NUM 167   ";"28023";"432798,89";"4480138,99";"1";"Puerta Calle";"1";"Abierto";"50";"";"";"";"";"";"2";"Estacional";"1";"Abierta";"43,52";"";"24/11/2016";"31019728";"1";"AVENIDA  VALDEMARIN NUM 167   ";"MOONSUN"
"280046693";"8";"FUENCARRAL-EL PARDO ";"801";"EL PARDO            ";"11043519";"1";"CALLE  MIRA EL RIO NUM 9   ";"28048";"434207,56";"4485920,46";"1";"Puerta Calle";"1";"Abierto";"20";"";"";"";"";"";"2";"Estacional";"1";"Abierta";"10,08";"";"11/06/2015";"11043508";"1";"CALLE  GUARDIA CIVIL NUM 1   ";"LA CHOZA DEL SEGOVIANO"
"280046717";"8";"FUENCARRAL-EL PARDO ";"803";"PEÑA GRANDE         ";"11044374";"1";"CALLE  ISLAS ALEUTIANAS NUM 1   ";"28035";"438273,32";"4480909,05";"1";"Puerta Calle";"1";"Abierto";"10";"";"";"";"";"";"1";"Anual";"1";"Abierta";"8,82";"8,82";"01/04/2015";"11044374";"1";"CALLE  ISLAS ALEUTIANAS NUM 1   ";"BAR LA JAULA DEL CANARIO"
"280046738";"8";"FUENCARRAL-EL PARDO ";"803";"PEÑA GRANDE         ";"11044942";"1";"AVENIDA  CARDENAL HERRERA ORIA NUM 277   ";"28035";"438684,45";"4481414,35";"1";"Puerta Calle";"1";"Abierto";"20";"";"";"";"";"";"1";"Anual";"1";"Abierta";"50,04";"50,04";"29/12/2015";"11044942";"1";"AVENIDA  CARDENAL HERRERA ORIA NUM 277   ";"LA COPICHUELA"
"280046785";"8";"FUENCARRAL-EL PARDO ";"803";"PEÑA GRANDE         ";"11045524";"1";"AVENIDA  CARDENAL HERRERA ORIA NUM 246   ";"28035";"439072,98";"4481665,23";"1";"Puerta Calle";"1";"Abierto";"10";"";"";"";"";"";"2";"Estacional";"1";"Abierta";"60";"";"11/06/2015";"11045524";"1";"AVENIDA  CARDENAL HERRERA ORIA NUM 246   ";"BAR CERVECERIA J CAMPOS"
"280046825";"8";"FUENCARRAL-EL PARDO ";"803";"PEÑA GRANDE         ";"11045555";"1";"CALLE  ISLA DE AROSA NUM 47   ";"28035";"439272,74";"4481714,7";"1";"Puerta Calle";"1";"Abierto";"30";"";"";"";"";"";"2";"Estacional";"1";"Abierta";"6,88";"";"11/06/2015";"20154559";"1";"AVENIDA  CARDENAL HERRERA ORIA NUM 239   ";"CAFETERIA RUBIO"
"280046984";"8";"FUENCARRAL-EL PARDO ";"805";"LA PAZ              ";"11045804";"1";"CALLE  FERMIN CABALLERO NUM 6   ";"28034";"0";"0";"1";"Agrupado";"0";"Abierto";"0";"";"PB";"EX0K";"440829,14";"4482289,26";"2";"Estacional";"1";"Abierta";"41,83";"";"05/11/2014";"11045804";"1";"CALLE  FERMIN CABALLERO NUM 6   ";"CADILLAC SOLITARIO (L-60) LOCAL K-L-M-N"
"280047027";"8";"FUENCARRAL-EL PARDO ";"803";"PEÑA GRANDE         ";"11045609";"1";"CALLE  ISLAS CIES NUM 65   ";"28035";"438966,97";"4481426,96";"1";"Puerta Calle";"1";"Abierto";"10";"";"";"";"";"";"1";"Anual";"1";"Abierta";"69,16";"69,16";"16/09/2014";"11045609";"1";"CALLE  ISLAS CIES NUM 65   ";"CERVECERIA LAS HERAS BAR"
"280047163";"8";"FUENCARRAL-EL PARDO ";"805";"LA PAZ              ";"11045863";"1";"CALLE  SANGENJO NUM 29   ";"28034";"440805,18";"4482103,92";"1";"Puerta Calle";"1";"Abierto";"160";"";"";"";"";"";"2";"Estacional";"1";"Abierta";"27,04";"";"10/09/2014";"11045863";"1";"CALLE  SANGENJO NUM 29   ";"CHOF CHOF"
"280047215";"8";"FUENCARRAL-EL PARDO ";"803";"PEÑA GRANDE         ";"11046035";"1";"CALLE  JUAN SANCHEZ NUM 26   ";"28035";"439155,88";"4480892,45";"1";"Puerta Calle";"1";"Abierto";"10";"";"";"";"";"";"1";"Anual";"1";"Abierta";"64,02";"64,02";"27/07/2015";"11046035";"1";"CALLE  JUAN SANCHEZ NUM 26   ";"LAKAFE"
